"gene","FS","FR","PS","PR","Tsil","Trepl","nout","npop","BSnIPRE.class","BSnIPRE.est","BSnIPRE.lbound","BSnIPRE.ubound","BSnIPRE.pneg","BSnIPRE.Rest","BSnIPRE.Rlbound","BSnIPRE.Rubound","BSnIPRE.Rclass","BSnIPRE.tau","BSnIPRE.theta","BSnIPRE.gamma","BSnIPRE.f","BSnIPRE.f.lb","BSnIPRE.f.ub","BSnIPRE.f.class"
"rna26808",3,3,4,2,323.6667,810.3333,2,40,"neut",0.432000462126486,-1.60795043760662,2.64422071669945,0.350933333333333,-1.67628783855181,-3.47906236392122,-0.0606355423517195,"neg",5.01761941932376,0.00198494347466023,0.650658336736909,0.187067966010132,0.0308358941743442,0.941159223719448,"neg"
"rna2681",66,25,50,25,746,1918,2,40,"neut",-0.287140224250037,-0.956329228851949,0.346650809492442,0.8072,-1.64509604304929,-2.11841092768281,-1.20076148946154,"neg",6.47234827777967,0.0126026442986205,-0.358375850925137,0.193000257652504,0.120221315979685,0.300964095440147,"neg"
"rna26822",0,463,484,0,156.3333,389.6667,2,40,"pos",11.1152124522023,9.41468243502557,13.4819861140084,0,-6.95424092534246,-9.15525151855596,-5.63524807962921,"neg",-0.49058160603733,0.586431025382012,NA,NA,NA,NA,"neut"
"rna2683",5,2,0,0,362.6667,1023.3333,2,40,"neut",0.86897484884261,-3.0458410486729,5.15359033881597,0.3344,-3.00638079759739,-7.34700899505502,0.892301665021575,"neut",222.320551244174,5.85616058723554e-05,1.45876781998823,0.049472195139382,0.000650634068069796,2.44073631380973,"neut"
"rna26867",4,2,0,1,86.3333,294.6667,2,40,"neut",-1.1383616736335,-4.50528778927545,2.32069551240866,0.745066666666667,-0.861421952919927,-4.19245821031284,2.14273261325685,"neut",73.3972677776692,0.000543724182830249,-1.19917254013529,0.422560514678355,0.0151089360264618,8.52269388154324,"neut"
"rna26868",5,0,0,0,191.3333,492.6667,2,40,"neut",-0.0718627449408359,-4.06639902441841,4.51996370062844,0.513066666666667,-3.94518443288238,-8.49976543090512,0.0294509909993113,"neut",246.18980389798,9.03040485036315e-05,-0.0911114006305933,0.0193202068192829,0.00019073486328125,1.02986843810575,"neut"
"rna26869",2,0,0,0,424.3333,1183.6667,2,40,"neut",0.0763879598677303,-3.98971219589621,4.37887562744212,0.4792,-3.42327947964025,-7.64078935922216,0.643433585445995,"neut",181.387693957043,2.58631079723114e-05,0.100304744112736,0.0326046167466181,0.000508428398297198,1.90298730101518,"neut"
"rna2687",208,0,96,0,1071.6667,2699.3333,2,40,"neut",0.761953707724652,-2.21931122268787,4.51750107628657,0.328,-7.51125650626681,-11.2102431691655,-5.01456869054163,"neg",10.9057538863141,0.0169180146979034,1.25412578706488,0.000576544773954629,9.5367431640625e-05,0.00664887785817327,"neg"
"rna26870",3,1,0,0,277.3333,724.6667,2,40,"neut",0.767097133361334,-3.42634528760601,4.9869364836774,0.366133333333333,-3.06136921295278,-7.32936062137348,0.864487278405127,"neut",181.941373134619,5.6069696941301e-05,1.2396638448788,0.0468437586024051,0.00066078036550104,2.37377862973952,"neut"
"rna26871",2,0,0,0,42,114,2,40,"neut",0.260318155242816,-3.99742376710223,4.92575300057046,0.4496,-3.85015691796497,-8.30282945574735,0.356642706180613,"neut",151.364380005366,0.000212866941635298,0.358610678463095,0.0212814640844311,0.000262774005185254,1.4285250247124,"neut"
"rna26873",14,24,0,8,158.3333,477.6667,2,40,"neut",-1.78827477511455,-4.22755713626341,0.0199049349016711,0.972266666666667,1.26067596913076,-0.427211421562436,3.64093493882005,"neut",105.202343812671,0.000773925293332688,-1.7410469390959,3.52779792524497,0.652325370557671,38.1274578116239,"neut"
"rna26876",32,12,68,5,464,1234,2,40,"pos",1.63005887332392,0.544316613247156,2.80148502565035,8e-04,-3.61507817065837,-4.64037296258815,-2.83669623022819,"neg",1.99494071171865,0.0273022934632487,4.55745742238239,0.0166538388847161,0.00597528356443615,0.0362717712232397,"neg"
"rna26878",448,176,345,80,1132.3333,3310.6667,2,40,"pos",0.541597420991458,0.260067357543258,0.838671154464515,0,-2.54639358251349,-2.80418604392619,-2.31776732861804,"neg",6.26861324927272,0.0580255667939774,0.837864149816719,0.0654798333461249,0.0506140357325054,0.0822842409822188,"neg"
"rna26889",11,2,14,8,572.6667,1704.3333,2,40,"neut",-1.0636687387722,-2.73827812181548,0.400344614623904,0.9264,-1.66581215876564,-2.60119430419654,-0.832562276744396,"neg",3.86619302279161,0.0044187695817039,-1.19119578597582,0.189024428071954,0.0741846122804259,0.43493279132778,"neg"
"rna26897",1273,225,369,0,690.3333,1988.6667,2,40,"pos",5.04015628714756,3.10559075400486,7.49770604419258,0,-7.84108370740267,-10.3138761753769,-5.94335537211338,"neg",17.6135551321015,0.101510891508584,156.628471582243,0.00019073486328125,9.5367431640625e-05,0.00133566169788436,"neg"
"rna26900",4,0,4,8,315,846,2,40,"neg",-2.79694542610344,-5.29761988231614,-0.697407099555494,0.994933333333333,-0.350695853145213,-1.46661520044246,0.940126967087109,"neut",4.88905735612727,0.00226904891205131,-2.67026503115699,1.36094694689448,0.445864104798662,4.94809438164627,"neut"
"rna26901",7,2,0,0,376,1166,2,40,"neut",0.898937384982666,-3.00639087832405,4.89446053644,0.347733333333333,-3.47936818025981,-7.50678303160347,0.524842328729606,"neut",259.11195555054,6.42999845435255e-05,1.52662350391853,0.0308264668491312,0.000578033515708997,1.69019121885329,"neut"
"rna26902",5,4,1,1,549,1608,2,40,"neut",0.0904383958412798,-2.59146362412333,3.06306606199932,0.4784,-1.5861122510417,-4.36182676450773,1.02801971726701,"neut",32.5839866524442,0.000293321069815116,0.11981464437345,0.204719903509825,0.0127599257870045,2.79552372550316,"neut"
"rna26903",1,1,0,0,295.3333,844.6667,2,40,"neut",0.816339822452442,-3.26585041670105,5.22144026189249,0.3456,-2.56855461312909,-6.90753785283783,1.4925204578537,"neut",146.279029920514,2.95061339394786e-05,1.34397121666685,0.0766461219588833,0.00099996402924899,4.44829252193342,"neut"
"rna26904",0,4,8,16,139.6667,367.3333,2,40,"neut",0.300665612388507,-1.5564855981027,2.22083999315611,0.362933333333333,-0.208635750865427,-1.00310645698827,0.75380641781675,"neut",0.305498681126082,0.00965702711187696,0.577225732490104,0.811690617721086,0.36674437353463,2.12508232914307,"neut"
"rna26906",3,1,10,4,274.6667,781.3333,2,40,"neut",-0.307839587595587,-2.50242753889117,1.76562006869015,0.605866666666667,-2.03478597011998,-3.33973163357231,-0.981034679095061,"neg",1.44201411158149,0.00648696491993593,-0.415905685677369,0.130705548883605,0.0354459403436876,0.374924418228252,"neg"
"rna26921",847,0,727,0,510.3333,1334.6667,2,40,"neut",1.20736718210315,-1.67037085412857,4.73422081835619,0.224533333333333,-9.19660014660419,-12.6084115412551,-6.80842997510958,"neg",5.59452222403172,0.27074563290629,2.45391143731892,9.5367431640625e-05,9.5367431640625e-05,0.00109857791040463,"neg"
"rna26932",11,1,2,0,317,985,2,40,"neut",0.945397123630462,-2.72449268740017,4.82838333420021,0.315466666666667,-4.49853572039185,-8.40463619242778,-1.32130279199776,"neg",38.0467551497541,0.000889847541508047,1.64495173514754,0.0111519420366785,0.00025177001953125,0.266780779936727,"neg"
"rna26934",8,12,0,0,112,380,2,40,"neut",2.01174704043678,-1.66867482866427,6.39846369122823,0.147733333333333,-2.96283627064057,-7.16203842998551,0.888520471943816,"neut",326.683053232479,0.000210647480503692,6.14123569825801,0.0516427695515862,0.000762939453125,2.43152431460915,"neut"
"rna26935",14,3,6,1,666,1662,2,40,"neut",0.487236359405413,-1.67455973226817,3.08868649719964,0.3376,-3.0202805170499,-5.51759173938325,-1.09353749774556,"neg",13.2054421226398,0.00156258961034021,0.727879616370281,0.04876708984375,0.00404590664585751,0.335029133699948,"neg"
"rna26937",34,9,13,3,1313,3193,2,40,"neut",0.212341230097023,-1.08948297474401,1.88398437733977,0.388,-2.48824216859255,-3.95092048937683,-1.36869436329116,"neg",13.858159379747,0.00177895014443295,0.292823554885305,0.0830307107813362,0.0192127747196095,0.254434338077687,"neg"
"rna26938",1,0,8,0,89.6667,231.3333,2,40,"neut",1.70619012414793,-1.71019277751814,5.56923023411676,0.181866666666667,-5.11789803665006,-8.83798559483562,-2.45352061509368,"neg",0.794293079980735,0.0139860942458978,5.96828147483985,0.0059971761487352,0.000115513890903804,0.0860057858048699,"neg"
"rna26939",48,8,24,0,495.6667,1154.3333,2,40,"pos",2.83930229034035,0.466108418176616,6.28145247435762,0.00613333333333333,-5.57937741947295,-9.01537455456417,-3.27182654566096,"neg",10.4657673002757,0.00887902679543343,16.0298528944029,0.00208025225659836,9.5367431640625e-05,0.0207427675605716,"neg"
"rna26941",0,0,1,5,83,196,2,40,"neut",-2.53051502612306,-5.67724924548313,0.343472310185836,0.947733333333333,0.740131146678738,-1.06557626623071,2.94873282656076,"neut",2.95104207466236,0.00186959518106694,-2.54246536933185,2.09622410430754,0.344527393871009,19.0817539431389,"neut"
"rna26942",1,0,4,0,68.6667,180.3333,2,40,"neut",1.37129235133629,-2.31986589949168,5.33863111545824,0.246666666666667,-4.70516127325015,-8.82997338838451,-1.62614830858994,"neg",2.10629762185556,0.0078069397838738,3.26423750282834,0.00903191660682915,0.000117718627711359,0.196687740643421,"neg"
"rna26944",56,68,4,0,596.3333,1782.6667,2,40,"pos",3.21107765208193,0.748750585564928,6.81279269185786,0.00426666666666667,-4.13198184630061,-7.67329097254184,-1.663899511003,"neg",83.5288312302815,0.00111318039636275,23.0657602147655,0.00858142578006908,0.000263707983990719,0.101288845096109,"neg"
"rna26945",16,8,0,0,293.6667,942.3333,2,40,"neut",1.35327700558924,-2.29037020350453,5.44384051358018,0.253066666666667,-3.23668148068558,-7.46843749252644,0.41391659200905,"neut",451.936904696715,0.000115050244388935,2.8177314518365,0.0392851013843136,0.000592089258800014,1.51273350384834,"neut"
"rna26950",175,0,0,0,396.6667,1028.3333,2,40,"neut",-0.971465998007179,-5.05206306360468,3.5819100920015,0.6656,-5.82553543901994,-10.3095814240684,-1.65116897583515,"neg",2428.24495353447,0.000181133156997106,-1.0446026240667,0.00296530874347596,9.5367431640625e-05,0.191839911472226,"neg"
"rna26952",20,30,0,1,957.3333,2849.6667,2,40,"neut",0.168590729461898,-2.68553012297246,3.18568070964474,0.456533333333333,-0.871547664408516,-3.90614089195428,2.00749231822827,"neut",286.024246360438,7.40697022218047e-05,0.226537379117418,0.41830344656233,0.0201350171579452,7.44464004303528,"neut"
"rna26953",14,1,3,1,535.3333,1399.6667,2,40,"neut",-0.867628024401753,-3.73443554241549,1.98218217257717,0.733866666666667,-2.54682446082184,-5.32946879408612,-0.507867348988189,"neg",25.6496830154359,0.000967925854134306,-0.955783864464783,0.0783299401479182,0.00485477310574846,0.601775885784922,"neg"
"rna26954",0,5,1,1,141,369,2,40,"neut",1.37902246433743,-1.25551472239851,4.38061183455789,0.157866666666667,-0.945762866646532,-3.60804554330062,1.81336481363701,"neut",7.70264240930015,0.000824272244076928,3.01842890512791,0.388385968229247,0.027093518012352,6.1310434135119,"neut"
"rna26955",3,5,2,1,532.6667,1681.3333,2,40,"neut",0.951918625407712,-1.45070897806892,3.77815084206124,0.224,-1.9484452388094,-4.68524380955489,0.401901771603067,"neut",12.108164437857,0.000554258857377989,1.68403657365049,0.142493587577646,0.00920338959176181,1.49467201967745,"neut"
"rna26956",0,1,0,0,173.6667,432.3333,2,40,"neut",1.2255475427408,-3.04601766356767,5.78329968765172,0.279733333333333,-2.34060812568437,-6.91084589741302,1.91124680688437,"neut",102.996867155604,3.27003744614302e-05,2.40198755143601,0.0962735752236245,0.000996322901087623,6.76150937769234,"neut"
"rna26957",2,0,0,0,101.3333,330.6667,2,40,"neut",0.166702366293465,-4.34315583475385,4.76935606703093,0.476,-3.63259775385482,-8.29518819597885,0.575148120055823,"neut",156.052214862984,9.89216561525007e-05,0.224021118814749,0.0264777918258019,0.000264876667762724,1.77738928449956,"neut"
"rna26959",10,1,0,0,383,946,2,40,"neut",0.378858171706073,-3.55754283487776,4.81285557358637,0.424533333333333,-3.72916564032841,-8.05183592497488,0.140873826422934,"neut",357.94570374317,6.71005824507172e-05,0.539115089289392,0.024014378636988,0.000282211188677337,1.1512679077089,"neut"
"rna2696",695,85,418,209,1034.6667,2502.3333,2,40,"neg",-1.41035688387022,-1.67938945682137,-1.15204705291657,1,-1.5798570774662,-1.75123014439593,-1.42264464435582,"neg",8.17911141431744,0.0769727078498063,-1.4719022480079,0.303295658151653,0.255524556797973,0.354954466478297,"neg"
"rna26961",45,0,0,0,212.6667,486.3333,2,40,"neut",-0.282707310019176,-4.68747873902756,4.16414164950396,0.5424,-5.33753998501889,-9.87174171213491,-1.1247244304198,"neg",887.044330381271,0.000227334452587671,-0.342409917977839,0.00481693659396386,9.5367431640625e-05,0.324741809782473,"neg"
"rna26964",27,9,18,9,791.3333,2295.6667,2,40,"neut",-0.356683392349152,-1.4589550872155,0.715181918135754,0.7384,-1.83537891382481,-2.70217967375207,-0.983862597881474,"neg",7.40665832802504,0.00424359666489317,-0.437467429786003,0.159552940455307,0.0670574443097813,0.373866023942679,"neg"
"rna26968",3,0,0,0,171,486,2,40,"neut",0.142485993971052,-4.21705346440865,4.59533151690337,0.481066666666667,-3.63534224940204,-8.0954714953482,0.229492786230777,"neut",187.702861368447,7.95423552831836e-05,0.190250719020273,0.0264033876357579,0.00031923174952025,1.25796075212491,"neut"
"rna26970",27,0,0,0,146.3333,423.6667,2,40,"neut",-0.345198798266778,-4.44117440124051,4.05334917844233,0.568533333333333,-5.09400150168872,-9.41287092215908,-0.983463924304311,"neg",624.070232331565,0.000285027123172931,-0.412940926007323,0.006103515625,9.5367431640625e-05,0.374015049512871,"neg"
"rna26983",2898,701,1690,169,1403.3333,3477.6667,2,40,"pos",0.88203196496392,0.694182346268352,1.05971461106401,0,-3.20826798734736,-3.37718157316141,-3.05478307897474,"neg",8.50529039095282,0.228796684666087,1.52937107186478,0.030380947481328,0.025671851164688,0.0354207150303901,"neg"
"rna26985",44,21,33,2,1579.6667,3922.3333,2,40,"pos",2.09306939466622,0.774219898012639,3.7116387420203,0.000266666666666667,-3.76838550570745,-5.33738038864378,-2.6470921580026,"neg",6.75660972751047,0.00388322328099487,7.10518056207762,0.0135579214030467,0.0028232433692033,0.0415501864818216,"neg"
"rna26987",64,6,39,1,1683.3333,4106.6667,2,40,"neut",1.35309126797122,-0.379569275276173,3.71398546366903,0.0754666666666667,-4.64040471282179,-6.96141786827883,-3.16837884617166,"neg",8.30864630409327,0.00426075186358525,2.91408313141486,0.00967115715196438,0.000940658890790927,0.0420851133047921,"neg"
"rna26988",12,2,2,0,346.6667,937.3333,2,40,"neut",1.3010399901791,-1.95022687153769,5.1657269072103,0.249866666666667,-4.26340725571336,-8.13981418040632,-1.22234998268277,"neg",42.3141461511169,0.000805242435985013,2.65555003196086,0.0140563368668266,0.000300531718309045,0.294535655892596,"neg"
"rna26990",725,50,150,50,887,2392,2,40,"neg",-1.57226313735979,-1.99095592472794,-1.16395609179027,1,-2.09476902415773,-2.39655706558882,-1.7823687847032,"neg",24.8595380119528,0.0321023292934709,-1.57977313039392,0.186259328880104,0.137732885949131,0.254554688862802,"neg"
"rna26995",64,2,35,0,1317,3819,2,40,"neut",1.74448958963548,-0.951320106014435,5.1319359620735,0.1224,-6.234917504791,-9.57139670741364,-3.91137083422196,"neg",9.27866833478296,0.00491885566494187,4.67049090200868,0.0019731596793425,9.5367431640625e-05,0.0200318154698335,"neg"
"rna26996",4,2,5,0,188.6667,483.3333,2,40,"neut",2.30604611462364,-0.728447007577627,6.16372519249724,0.0768,-4.39780878451866,-8.1941973142826,-1.75617058984789,"neg",5.57651098119354,0.00402229875888363,9.16340341981888,0.0122857242829123,0.000289994220765652,0.172732530897232,"neg"
"rna26997",1,0,0,0,144.3333,392.6667,2,40,"neut",0.249382486838922,-3.88740532226191,4.82526147917955,0.453066666666667,-3.30109651693815,-7.98721191069096,0.793988236891111,"neut",130.947753548847,5.25320941950362e-05,0.342607963689551,0.0368425577032903,0.00031777665839236,2.21220138926423,"neut"
"rna26998",6,4,7,0,381.3333,1061.6667,2,40,"pos",2.78625609588627,0.175576033079298,6.38460205031858,0.0141333333333333,-4.51434531231096,-8.05623010632414,-2.07057536625751,"neg",5.53320139558829,0.00292378748604989,15.6655143580721,0.00600541315328191,0.00019073486328125,0.0690294305118369,"neg"
"rna26999",14,0,3,0,410.6667,1038.3333,2,40,"neut",0.453307623808044,-3.11855310027792,4.5716389795955,0.409333333333333,-5.03253461634602,-9.41919644263985,-1.85816120286228,"neg",29.060749417683,0.00110341110775553,0.664131052280476,0.00652760755874922,9.5367431640625e-05,0.155958984080692,"neg"
"rna27000",36,40,20,0,418.3333,1201.6667,2,40,"pos",4.13993324228861,2.00889652856622,7.48489849412257,0,-5.09893234515714,-8.42855540199573,-3.06140439045472,"neg",9.66823083355953,0.00850271050783649,63.7612139089124,0.00311425234284993,9.5367431640625e-05,0.0240791682102296,"neg"
"rna27009",9,0,5,0,414.3333,977.6667,2,40,"neut",0.784655584150961,-2.7675676722911,5.12498924118801,0.335466666666667,-5.08882571212559,-9.39640362086355,-2.11149275891364,"neg",11.0844199808943,0.00190752281676159,1.30200199420203,0.00619213768693449,9.5367431640625e-05,0.121055801405082,"neg"
"rna2701",225,0,25,0,380.6667,1005.3333,2,40,"neut",0.00474938749950149,-3.47018618500876,3.94530359270651,0.4992,-6.95568738281643,-10.9181938487035,-3.92127982075407,"neg",47.5554957231225,0.0121559839982951,0.00617230723550486,0.000946966372906479,9.5367431640625e-05,0.0198381552963496,"neg"
"rna27011",468,112,96,32,1120,3101,2,40,"neut",-0.290060897971314,-0.737873110648233,0.151513851058266,0.890666666666667,-2.16206799950802,-2.5718799485735,-1.75326986880615,"neg",24.9708945132038,0.0163239987274741,-0.353730752653558,0.11508628009345,0.0763916586215334,0.173232065421343,"neg"
"rna27016",36,0,18,0,604.3333,1558.6667,2,40,"neut",0.881440725303926,-2.53949272318328,4.50912307883721,0.314666666666667,-6.15425225853163,-9.92902075466132,-3.41918572897899,"neg",10.3489490650099,0.00532811162903441,1.5205377256077,0.00214356291872341,9.5367431640625e-05,0.0327383453588049,"neg"
"rna27019",85,20,32,8,508,1439,2,40,"neut",0.00787313163141062,-0.874903733018109,0.94847548061497,0.4944,-2.51332251077419,-3.35677836215201,-1.79292006854551,"neg",13.5152501052322,0.0118798513223615,0.0103182523216493,0.0809977782831473,0.0348465282360671,0.166473295479201,"neg"
"rna27023",5,2,0,0,124,404,2,40,"neut",1.08675088784824,-2.84273947390759,5.44809939354831,0.3128,-3.35616994535209,-7.98020593007092,0.441989719711001,"neut",243.282214510037,0.000149995175301121,1.99596036165502,0.0348677487355362,0.0003204345703125,1.55580579589903,"neut"
"rna27024",2,11,0,0,200,646,2,40,"neut",2.39914228939515,-1.18116338211079,6.53504795287772,0.103466666666667,-2.15161672404297,-6.14988353403688,1.6307510561689,"neut",167.124220860298,6.93737967538566e-05,9.51122439117188,0.116295268738141,0.00215313771735539,5.10770650351828,"neut"
"rna27025",4,0,0,0,78,261,2,40,"neut",0.0350443577487345,-4.23897748224221,4.46960837175618,0.4952,-4.09906342451306,-8.70301868884025,0.0436305993080399,"neut",221.739305449454,0.000178486021867135,0.0455555063009421,0.0165877982668125,0.00019073486328125,1.04457334465267,"neut"
"rna27032",278,180,37,37,810,2406,2,40,"neut",-0.421095926993265,-0.892266924710469,0.0890528657351886,0.9512,-1.10609363697542,-1.55686053559942,-0.645517586878238,"neg",38.115619870161,0.00875061567694319,-0.499095407086449,0.330848749775396,0.210796692364729,0.524379161086339,"neg"
"rna27033",80,136,104,224,859.6667,2083.3333,2,40,"neut",-0.239787459212404,-0.613662385200156,0.104362973591296,0.912533333333333,-0.121769489026027,-0.347804465357293,0.124497929440757,"neut",3.52776830014665,0.0229327777623245,-0.309266540963006,0.885350379856447,0.706232322760541,1.13256208574253,"neut"
"rna27040",40,40,0,0,1620.6667,4517.3333,2,40,"neut",1.87116019437059,-1.64142794170773,5.84335991682753,0.161066666666667,-2.86989511280645,-6.90859628887231,0.661845890361594,"neut",734.088444935022,3.32558064709017e-05,5.22259126791664,0.0567046510699543,0.000998799020385127,1.93834570171215,"neut"
"rna27043",11,4,0,0,297.3333,878.6667,2,40,"neut",1.15659940411724,-2.57312826641474,5.65781359848214,0.270133333333333,-3.37026289694276,-7.93249129577323,0.358332263303008,"neut",350.084761401041,9.83694708239208e-05,2.1910375776087,0.0343795928940279,0.0003814697265625,1.43094063959267,"neut"
"rna27045",20,0,4,0,332,841,2,40,"neut",0.36584849694594,-3.01070291190358,4.47568791575828,0.415466666666667,-5.23467381492223,-9.53768232119979,-2.21321441716709,"neg",29.5940740316552,0.00191356918031789,0.522192945019063,0.00535887949644114,9.5367431640625e-05,0.109348402762906,"neg"
"rna27046",12,4,16,0,139,407,2,40,"pos",2.97037578918267,0.513727848348113,6.47633434620538,0.0088,-5.30460489584757,-8.84206557495751,-3.11291252907558,"neg",3.75932819365359,0.0203773470805839,19.8289157199,0.00269305301683824,9.5367431640625e-05,0.0239817734293532,"neg"
"rna27050",126,18,36,9,686,1756,2,40,"neut",-0.487008975458791,-1.38880196911675,0.430267328170578,0.858133333333333,-2.40894628697616,-3.19122334343948,-1.6629399613543,"neg",18.0185768782309,0.00982806152339612,-0.573653437708221,0.0899136032456781,0.0411436806189161,0.189559842103852,"neg"
"rna27051",252,45,0,0,593,1741,2,40,"neut",1.29797082756047,-2.31278144285409,5.27131360674261,0.252533333333333,-4.10634110294449,-8.03862909671832,-0.506531496792893,"neg",2877.28388167011,0.000148282508966617,2.62755166731532,0.0164675333479024,0.000289479493743103,0.602580371152436,"neg"
"rna27054",16,1,4,0,475.6667,1258.3333,2,40,"neut",1.03115495169167,-2.02803084457524,4.81327437321796,0.265066666666667,-4.79956853064787,-8.52361341973246,-2.01249363748797,"neg",24.8787590418893,0.00130420801916415,1.86624113591508,0.00823310606180276,0.00019073486328125,0.133651564716374,"neg"
"rna2706",605,0,1084,0,456.6667,1172.3333,2,40,"neut",1.44832122190543,-1.27600997288638,4.92940995354736,0.165866666666667,-9.28832879623741,-12.6073020813824,-7.22030514165739,"neg",2.4061378518684,0.451244937906615,3.5510564889044,9.5367431640625e-05,9.5367431640625e-05,0.000701904296875,"neg"
"rna27074",32368,0,0,0,562,1484,2,40,"neg",-3.50352510776973,-6.76380987328582,-1.01519346200369,1,-7.63473170402259,-10.4796320955344,-4.50755001353542,"neg",133527.679102597,0.000430948194416053,-2.96371097012284,0.000985983503088534,9.5367431640625e-05,0.0225049824723745,"neg"
"rna27090",1,2,2,0,105,291,2,40,"neut",2.36937508685529,-1.01795650214165,6.36044729744128,0.0914666666666667,-3.53853946307388,-7.49641723223862,-0.42647279576837,"neg",7.14893327591718,0.00203343954882336,9.69856477725391,0.0290555554205376,0.000581606530583486,0.652807375701466,"neg"
"rna27093",45,9,81,0,250,665,2,40,"pos",3.74246617908657,1.6300788903445,7.05897015842641,0,-6.45804331642144,-9.74899652479647,-4.50574164679653,"neg",2.48718003375769,0.0600689161054284,47.9072531060064,0.000832705675556703,9.5367431640625e-05,0.00573256556022414,"neg"
"rna27096",3,2,0,0,136.6667,352.3333,2,40,"neut",1.16423513629051,-2.58934758052462,5.43930845070353,0.269066666666667,-2.77445625148811,-7.07247394552826,0.966625878490631,"neut",180.943546766449,0.000114304264563162,2.21485308841676,0.0623824412528496,0.000879455848258331,2.62905780223107,"neut"
"rna27097",2,1,2,0,142.6667,439.3333,2,40,"neut",1.59423750040806,-1.79477443191388,5.81628340422105,0.1808,-3.88302732604581,-7.91817863516532,-0.874949707142164,"neg",9.35753939811628,0.00161721089950632,3.90347989751851,0.0205991698532414,0.0003814697265625,0.41688279615825,"neg"
"rna27098",0,0,0,1,127.6667,355.3333,2,40,"neut",-1.75376023981519,-5.65234581322194,2.23086516105824,0.819733333333333,-0.167974317939098,-3.70103835430529,3.39859102656295,"neut",20.5075364243461,0.000190533561663639,-1.73175988898574,0.845374983029023,0.0246985710196133,29.9219042609564,"neut"
"rna27101",250,225,100,50,1001.3333,2697.6667,2,40,"pos",0.608593540472443,0.229581247572949,0.995337389851818,8e-04,-1.70735710427645,-2.05169897925413,-1.37418525032451,"neg",12.6157442907656,0.0190331841508313,0.946347964233916,0.148658234650514,0.105352456529916,0.207436526099915,"neg"
"rna27106",24,16,0,0,185.3333,543.6667,2,40,"neut",1.8893564542786,-1.83067481997907,5.87243512975276,0.168,-3.4193642375357,-7.36681674087081,0.324342546913723,"neut",563.931344852172,0.000214552731485191,5.33420641711545,0.032732502680503,0.000639721030332686,1.38312066047519,"neut"
"rna27107",3,4,0,0,200.6667,567.3333,2,40,"neut",1.60134596921453,-2.22962697652524,6.04012886396768,0.212,-2.6352689325648,-6.90841207749578,1.30276197899562,"neut",197.098744510379,7.47488262404325e-05,3.81227652171002,0.0716988970465191,0.000999001779814604,3.67942647470457,"neut"
"rna27110",117,0,0,18,686.6667,1701.3333,2,40,"neg",-7.22518017403805,-9.64114776493427,-5.26026646947448,1,1.63045295465483,0.212975345058907,3.3516418247462,"pos",472.825859105195,0.000352835990427778,NA,NA,NA,NA,"neut"
"rna27111",1,0,0,0,88.3333,241.6667,2,40,"neut",0.32871753001105,-4.21994238937246,4.92928792462504,0.438666666666667,-3.3535072769189,-8.20473835276202,1.08763555960103,"neut",139.523558945105,6.82507321031617e-05,0.461551602652677,0.0349607678300582,0.000288217351116375,2.96727488004582,"neut"
"rna27113",65,0,0,0,335,880,2,40,"neut",-0.668243893756106,-4.85312932574097,3.60586047979933,0.615466666666667,-5.31202436360197,-9.68041852180611,-1.27074120457231,"neg",1156.45605281466,0.000161550653260641,-0.753698238825285,0.00493799649444989,9.5367431640625e-05,0.280618019288926,"neg"
"rna27118",4,0,0,0,174,522,2,40,"neut",0.171291812132735,-4.35211504710478,4.86923322420573,0.469333333333333,-3.97831205443572,-8.83653989010482,0.312544531763693,"neut",203.997838613302,9.13821358602803e-05,0.230387251874061,0.0187119535332145,0.000115911708714951,1.3668984547251,"neut"
"rna27119",2,2,0,0,586.6667,1636.3333,2,40,"neut",0.974835602485608,-2.77232890823813,5.22095502387724,0.3168,-2.42765769098653,-6.76397998609694,1.43862228912332,"neut",172.691622651074,2.2399213051942e-05,1.70782215956621,0.0882504310107222,0.00113229313481918,4.21488429380615,"neut"
"rna27122",3,1,1,0,273.6667,839.3333,2,40,"neut",1.083532676128,-2.53928351355611,5.27540611734197,0.2896,-3.63997549598994,-7.71334182939355,-0.181397349122258,"neg",30.0590515775279,0.000376655972210734,2.00265102784527,0.0262783507921454,0.00046849954662769,0.834103479779497,"neg"
"rna27123",3,0,1,0,328,815,2,40,"neut",0.439942685277333,-3.52020928623073,4.62434097658701,0.4184,-3.94698291318739,-8.19214813401974,-0.284022240878426,"neg",30.9606336901918,0.000302789849949822,0.641642944371662,0.0192864293219027,0.000290349970465679,0.752751971049788,"neg"
"rna27124",60,8,52,8,1283,3556,2,40,"neut",-0.0628449063138127,-1.09615210598494,0.995524478207875,0.546933333333333,-2.96772680743296,-3.77417049216137,-2.24238856572937,"neg",5.5908894225367,0.00761171210324067,-0.0826602085356029,0.0514466948133412,0.0229785790218941,0.106204443027424,"neg"
"rna27126",1,8,1,6,336,1269,2,40,"neut",-0.359872417068119,-2.90285088327697,1.69113717943006,0.622933333333333,0.440190105107344,-1.23162017606069,2.68664322661536,"neut",10.1034679312364,0.000490756715500341,-0.438036338421421,1.55301502269584,0.291817413820644,14.6823044636298,"neut"
