"","Gene","logFC","logCPM","LR","PValue","FDR","OGGend","gene_Amel","gene_Mphar"
"2473","Gprk1",-0.74609791693805,3.86820071385336,5.26296496885518,0.0217838772625515,0.031356200513085,"EOG090R022V","LOC413197","LOC105832639"
"2474","Gprk2",-1.29317168595638,6.56712094088164,37.5528806135895,8.89679312779835e-10,3.11169241746996e-09,"EOG090R047I","LOC410632","LOC105829530"
"2475","gprs",2.73138321011378,3.56290656890983,37.6357022641886,8.52694018247029e-10,2.99178246176923e-09,"EOG090R06XX","LOC550732","LOC105839344"
"2476","Graf",0.0489716988980235,6.50899029305081,0.0605464974320156,0.805634254811968,0.835038187788884,"EOG090R0192","LOC727108","LOC105833637"
"2477","Grasp65",0.0545853313659679,6.7514873947042,0.0728551641180388,0.787224140773072,0.818936572242328,"EOG090R0AUI","LOC409571","LOC105835503"
"2478","grh",2.57173094352756,4.20490680834962,95.4687475419032,1.50244519291495e-22,1.33479266336687e-21,"EOG090R073G","LOC411079","LOC105833531"
"2479","Grip",0.64724042504883,4.50963215706575,7.81772951430165,0.00517361507862844,0.00817413141603556,"EOG090R02E5","LOC408965","LOC105830797"
"2480","Grip163",-1.25843337125754,4.81885396979214,22.1806899530486,2.48157164180967e-06,5.99087094346303e-06,"EOG090R00GX","LOC100577816","LOC105830024"
"2481","Grip75",-1.17808668783473,4.37820643400601,17.5819096916339,2.75193814567728e-05,5.88150073673051e-05,"EOG090R04WQ","LOC412119","LOC105827778"
"2482","Grip84",-2.06501652967808,7.34232536770129,115.438132335792,6.30971191756877e-27,7.32191017396106e-26,"EOG090R0137","LOC412823","LOC105833800"
"2483","Grip91",-1.7072939890347,5.88422068706613,38.1295099111365,6.62012929029274e-10,2.34337531127976e-09,"EOG090R03JR","LOC726073","LOC105829957"
"2484","grn",4.16874715053723,1.29377222767087,16.1569853217029,5.83031539923477e-05,0.000119976432492924,"EOG090R061G","LOC100577332","LOC105836790"
"2485","grnd",1.84797951362823,3.14203575373102,13.2358073801808,0.000274651546931507,0.000521173923436752,"EOG090R0BU8","LOC726251","LOC105839233"
"2486","gry",-1.37381970249583,6.75091642831308,56.3278018222569,6.13419094919518e-14,3.06494312689612e-13,"EOG090R01KH","LOC726633","LOC105835020"
"2487","Gtp-bp",0.0260627804243101,7.6741194685139,0.0199102023146027,0.887788165834587,0.908756668416427,"EOG090R03XL","LOC411542","LOC105836134"
"2488","Gug",-1.37391919584177,7.93016119885353,51.7244783731418,6.3861572107891e-13,2.93621840761742e-12,"EOG090R00TC","LOC409084","LOC105833351"
"2489","gukh",0.387539781288577,6.650533422913,4.38025440034401,0.0363575705283175,0.0505526939637703,"EOG090R00B3","LOC724518","LOC105829959"
"2490","gw",-1.05338167523606,8.46620282430941,26.7322365771299,2.33690128050701e-07,6.31279999026935e-07,"EOG090R015V","LOC411646","LOC105839429"
"2491","gwl",-4.27265875317979,7.5782603667469,340.804921518683,4.26160916290992e-76,3.97006730241926e-74,"EOG090R05Y3","LOC411080","LOC105833533"
"2492","GXIVsPLA2",0.49895739420609,5.02800899729176,3.57174020891187,0.0587706915054985,0.0788779120677002,"EOG090R0AOQ","LOC409614","LOC105830641"
"2493","Gycalpha99B",2.66076328689241,4.42279338558974,84.4071688841238,4.0268503565604e-20,3.09242252343559e-19,"EOG090R037O","sGC-alpha1","LOC105831031"
"2494","Gycbeta100B",3.2419442305208,3.66798077843078,46.1602647648278,1.08964628363157e-11,4.50688554159313e-11,"EOG090R02QJ","Gycbeta1","LOC105831032"
"2495","Gyf",-1.50614590420155,7.88494431275213,65.2529450136378,6.58756700247145e-16,3.84679952434888e-15,"EOG090R0A2U","LOC410003","LOC105835360"
"2496","H",-2.05400168333545,6.43514134293989,88.1617910877043,6.03137744186593e-21,4.89582820362538e-20,"EOG090R0F7M","H","LOC105829214"
"2497","H2.0",0.814329043571112,0.571364698624261,0.694458148144354,0.404652126083148,0.456854954445217,"EOG090R0DX8","LOC725302","LOC105832969"
"2498","haf",2.88654419972124,2.59345109572835,30.1737097601081,3.95028183071618e-08,1.15236784572956e-07,"EOG090R02U9","LOC100578059","LOC105829574"
"2499","ham",2.29704826423049,3.47861199126299,13.5639380969546,0.00023057282331007,0.000441480964801148,"EOG090R05VL","LOC725792","LOC105839733"
"2500","Hand",0.959642104036267,0.365635127005505,0.725936445686982,0.394203524097922,0.446427620046371,"EOG090R0C9Y","LOC100576222","LOC105830101"
"2501","Hasp",2.15747043909255,7.5905467174433,95.6594113943274,1.36449483310496e-22,1.2187530910744e-21,"EOG090R00NP","LOC410467","LOC105829177"
"2502","Hat1",-0.792055591824592,6.07177903287296,13.3438957575957,0.000259265179462288,0.000493291717671328,"EOG090R0BYE","LOC552748","LOC105834616"
"2503","hay",-0.677940756865997,5.54146025345671,8.68010851351234,0.00321701831578186,0.00523632243169719,"EOG090R01Q7","LOC551734","LOC105834180"
"2504","hbn",1.82979055656338,0.869374788757346,4.40511447325501,0.035831319861834,0.0498766368360231,"EOG090R0GC8","LOC724146","LOC105830215"
"2505","HBS1",0.531757187032677,6.68663977171431,9.81143223822612,0.00173430390673384,0.00293207960351474,"EOG090R022A","LOC551269","LOC105841024"
"2506","Hcf",-0.623646191526861,6.85178653171641,13.2413539768422,0.000273840035143738,0.000519732953220255,"EOG090R019N","LOC551801","LOC105831771"
"2507","Hcs",-0.744207926947689,5.53809051377963,10.2590457211316,0.00136016018750812,0.00234204124185195,"EOG090R02TT","LOC411759","LOC105832368"
"2508","hd",-3.89663507113801,5.42486498167915,210.6324603565,9.99727982814294e-48,3.22501247012715e-46,"EOG090R09KJ","LOC410194","LOC105834134"
"2509","HDAC3",-0.51555479633513,4.44017631775986,2.8693288777858,0.0902825104286723,0.117301363914625,"EOG090R04ZZ","LOC412350","LOC105834057"
"2510","HDAC4",-0.804439085494332,6.9424194779262,14.3774322562853,0.000149584360126157,0.000293804315613307,"EOG090R09LE","LOC408331","LOC105833781"
"2511","hdc",-1.09980833880818,6.65576482474124,36.2743800871913,1.71402332647485e-09,5.80345941518387e-09,"EOG090R0ETV","LOC724595","LOC105834468"
"2512","Hdc",2.50911204353081,3.98091601439517,36.5878759565885,1.45936577174755e-09,4.99038010730003e-09,"EOG090R02J9","LOC408587","LOC105836992"
"2513","hdly",1.322916119715,5.17509288292979,64.8751800664694,7.97958598346059e-16,4.64334577251227e-15,"EOG090R01MI","LOC102654166","LOC105830995"
"2514","heix",-0.834897146111282,5.65280217413985,11.1747105421584,0.000829198311448794,0.00147229226371955,"EOG090R0842","LOC552769","LOC105837720"
"2515","Hel25E",-2.14080128917373,7.88386029484362,120.354613647649,5.29053991595077e-28,6.54294068017336e-27,"EOG090R0627","LOC552515","LOC105829649"
"2516","Hel89B",0.472277438102945,6.80236745821651,7.93585848995578,0.00484646285050281,0.00770487108354258,"EOG090R00TV","LOC725306","LOC105835569"
"2517","Hen1",0.262920777084119,3.49765891433865,0.594142502663484,0.440821694586457,0.493252041742678,"EOG090R0933","LOC408762","LOC105835615"
"2518","hep",-1.19422739392866,7.0996043838514,42.9541423916411,5.60381215501815e-11,2.18539904386623e-10,"EOG090R02NE","LOC413389","LOC105833681"
"2519","heph",0.356172479520235,7.55400528079526,3.90317530267416,0.04819493691248,0.0657101807062783,"EOG090R02YO","LOC552709","LOC105832990"
"2520","HERC2",0.158791369533317,7.94764822363793,0.724393715881762,0.394706461575945,0.446891641184577,"EOG090R008D","LOC411536","LOC105835132"
"2521","Hers",0.521105058192838,6.56068224444225,7.57618068651939,0.00591446257947502,0.00926673859715827,"EOG090R00PT","LOC100577995","LOC105835086"
"2522","Hexim",-0.737886531857411,5.65567784062903,11.310105636086,0.000770863866263724,0.00137213768194943,"EOG090R0KKF","LOC102656249","LOC105832114"
"2523","Hexo1",1.14333422585377,6.73808060445245,31.1209800360645,2.42436833679136e-08,7.22238600751235e-08,"EOG090R04NY","LOC725178","LOC105835067"
"2524","hfp",0.334299438235258,7.27608097740643,3.67068508027828,0.0553774178274166,0.0746453145238254,"EOG090R06MA","LOC725115","LOC105832529"
"2525","hfw",0.849904344406507,5.90016683211978,10.9352245466834,0.000943530490817769,0.00166197418845583,"EOG090R069E","LOC412164","LOC105827799"
"2526","hig",2.96603754384868,6.05705969257056,115.59521428868,5.82920382622058e-27,6.78010545388176e-26,"EOG090R07KR","LOC408595","LOC105833440"
"2527","Hil",1.40503636568314,4.27634729363771,25.5784095038544,4.24765698495067e-07,1.11775725517392e-06,"EOG090R0HHI","LOC410236","LOC105839708"
"2528","Hip14",-1.34869379664149,6.77648457374247,54.1009722248995,1.90447008740103e-13,9.13559087161379e-13,"EOG090R0207","LOC411148","LOC105830326"
"2529","Hipk",0.509480983876964,7.2926157653671,8.87354314651617,0.00289333041669487,0.00474275901884797,"EOG090R00MJ","LOC408664","LOC105839341"
"2530","HIPP1",-1.59779983563624,6.74077773182555,72.9492206633511,1.33028834898325e-17,8.59385240613416e-17,"EOG090R00RM","LOC409395","LOC105830532"
"2531","HisRS",-1.41678828501305,7.32378960782279,58.7096077714756,1.82746942740435e-14,9.48267321830641e-14,"EOG090R04LS","LOC410806","LOC105832117"
"2532","Hmg-2",-0.931627549794385,4.23933807259445,6.9381771297409,0.0084375056215178,0.0128837402014843,"EOG090R0FSJ","LOC552815","LOC105831275"
"2533","Hmgs",0.699865889700363,7.41189613476871,13.9554154353772,0.000187197620209058,0.00036274997633046,"EOG090R05XB","LOC413763","LOC105839914"
"2534","Hmt-1",-0.0361881857632667,7.39089568475583,0.0431783835115507,0.835389748011085,0.861757736538808,"EOG090R01VO","LOC726867","LOC105831319"
"2535","Hmt4-20",-1.79966199505231,7.92920816077225,85.9548524178354,1.84090925144505e-20,1.44946156543478e-19,"EOG090R040F","LOC411906","LOC105830481"
"2536","Hmx",3.70014832839124,0.855836280232483,9.91763916987524,0.00163702227672246,0.00277608677345517,"EOG090R06ZP","LOC102656029","LOC105840906"
"2537","Hnf4",0.373571834131036,6.75567357480576,4.8308665050116,0.0279545775001343,0.0395586639013826,"EOG090R06Y5","LOC102655120","LOC105834497"
"2538","HnRNP-K",0.0343601202621061,6.96316264094373,0.0391993306393514,0.843054289501957,0.868495779015658,"EOG090R0ID0","LOC409007","LOC105837654"
"2539","Ho",0.667674991086867,5.15621881447373,16.8382818809415,4.07038745327648e-05,8.52924577133906e-05,"EOG090R0A36","Ho","LOC105833395"
"2540","hoip",-4.15844971912204,7.47873419564998,325.029395527271,1.16256228361711e-72,9.90463319922679e-71,"EOG090R0LD2","LOC102655272","LOC105837492"
"2541","holn1",-0.848867406774477,4.06342169863019,4.41424429589909,0.0356400617807482,0.0496589510526276,"EOG090R0E7O","LOC551827","LOC105829893"
"2542","homer",-0.331675973084878,6.59431703387555,2.5388994402453,0.111072182567871,0.141454901729468,"EOG090R0G4W","LOC413278","LOC105831509"
"2543","hook",-0.291942670284692,5.57584511871402,1.22140023027863,0.269086031223443,0.317350870709332,"EOG090R04M7","LOC412262","LOC105839164"
"2544","hop",-1.60841624125885,6.86475055160521,78.2438667651174,9.1073426607343e-19,6.3528335648845e-18,"EOG090R00ZN","LOC726002","LOC105833761"
"2545","how",-0.21991746031643,6.27113028249686,1.09781864074261,0.294745320318308,0.344555101786431,"EOG090R07GV","LOC725878","LOC105829321"
"2546","hpo",-1.57243755298593,5.93281544891081,44.288335560761,2.83399844887042e-11,1.13770827782281e-10,"EOG090R04QK","LOC410208","LOC105835290"
"2547","hppy",0.0102514171887238,6.9104652194588,0.00251833945710622,0.959976511133465,0.970983852154072,"EOG090R01FZ","LOC413334","LOC105833057"
"2548","Hpr1",-0.286042543427192,5.30205775297276,0.890780586321315,0.345265864073991,0.396910406307178,"EOG090R03A3","LOC409647","LOC105836031"
"2549","HPS1",0.659440768476514,4.17732651669481,6.14873043188513,0.0131506471029597,0.0195913391604098,"EOG090R086P","LOC726067","LOC105832337"
"2550","HPS4",-0.350042149744811,5.59478130827872,2.35119921018109,0.125186671112158,0.157797260703843,"EOG090R02GP","LOC412265","LOC105838818"
"2551","Hr39",-1.22927506314949,5.42561802237026,36.4584974075388,1.55951758821736e-09,5.31280632923808e-09,"EOG090R01UI","LOC413474","LOC105836965"
"2552","Hr4",-1.62843952514379,3.51290475155054,15.6505883674353,7.61888742320475e-05,0.000154831946655464,"EOG090R03VY","LOC410925","LOC105837761"
"2553","Hr96",-1.00322602090361,6.17804938522627,22.0328683737114,2.68021198791352e-06,6.43922706568378e-06,"EOG090R05AI","LOC551825","LOC105829534"
"2554","Hrb27C",-1.46426499755893,9.41885524350328,49.0041107428574,2.55426635397771e-12,1.11866990406194e-11,"EOG090R08UI","LOC409961","LOC105832140"
"2555","Hrd3",0.621281820473821,7.05496440048776,8.75660791140719,0.00308482274960886,0.0050376004534897,"EOG090R045J","LOC409281","LOC105836901"
"2556","hrg",0.128314112146297,6.25030488912039,0.396771193100741,0.528761475915058,0.579260840962886,"EOG090R034P","LOC409704","LOC105834484"
"2557","Hrs",0.102317175317742,6.62043889144132,0.217911596210254,0.640635805237664,0.684883923917743,"EOG090R05KU","LOC410510","LOC105837337"
"2558","Hs3st-A",2.9502103102493,4.21047182230793,33.1346596380199,8.59921307780713e-09,2.69211545099188e-08,"EOG090R06S7","LOC412956","LOC105830972"
"2559","Hs3st-B",2.40005342746568,1.67967967883207,11.9216671991108,0.000554848022495765,0.00100999362458689,"EOG090R073R","LOC413133","LOC105833281"
"2560","Hs6st",-0.631386216561575,4.6594597522093,7.88396959099649,0.00498748861846297,0.00790637508728354,"EOG090R0E2L","LOC412762","LOC105837742"
"2561","Hsc20",-0.235823174317354,2.46252633130587,0.29895932336011,0.584535568203169,0.633675969967286,"EOG090R0CB6","LOC100577992","LOC105839172"
"2562","Hsc70-3",-0.0769190777546332,10.2545208403691,0.129625895196742,0.718820239279575,0.757500808239645,"EOG090R02P2","Hsc70-3","LOC105830816"
"2563","Hsc70-5",0.420044411198939,9.09275913254127,5.59173552239814,0.0180454082753118,0.0263131406799748,"EOG090R026Y","Hsc70-5","LOC105834523"
"2564","Hsc70Cb",-0.876500118917188,8.77458837603446,23.1793242382095,1.47575504403811e-06,3.6629298503416e-06,"EOG090R01RB","LOC408706","LOC105832476"
"2565","Hsepi",-0.450335887328712,5.40645645757751,5.0913519421738,0.0240454393778034,0.0343782185481848,"EOG090R02DE","LOC410118","LOC105839326"
"2566","Hsl",0.0889457776876603,6.97055128922077,0.134443327940112,0.713868809285371,0.753158794555099,"EOG090R01Q1","LOC413702","LOC105835099"
"2567","htk",-0.706748705436378,6.72932951973317,16.2251813454456,5.6241546566439e-05,0.000115973466316563,"EOG090R01FS","LOC409456","LOC105832540"
"2568","HtrA2",1.89191371880971,5.50043630284378,105.082387976568,1.17161676171696e-24,1.19170162048925e-23,"EOG090R09NO","LOC551969","LOC105830742"
"2569","hts",-0.630872717524883,7.85035446511169,9.48154871171657,0.00207548686667774,0.00347179947760425,"EOG090R00MS","LOC409713","LOC105836414"
"2570","htt",0.6454282992147,6.81187571680536,14.5853242093151,0.000133953719976379,0.000264773087591621,"EOG090R0021","LOC726358","LOC105836611"
"2571","Hus1-like",-1.47981307363491,2.44927191191473,11.3061834225093,0.00077249396281241,0.00137479375492128,"EOG090R0S31","LOC100577296","LOC105840151"
"2572","hyd",-0.409895090795899,8.23910540658225,5.31856162700982,0.0210994209987018,0.0304589469247008,"EOG090R003G","LOC409099","LOC105832425"
"2573","hyx",-1.01805116020561,6.00996447622879,20.1281417377539,7.24231809469912e-06,1.65614651910899e-05,"EOG090R03EH","LOC412377","LOC105837799"
"2574","IA-2",3.0241685224582,8.46674180003452,258.711463350419,3.276340224931e-58,1.64113363628705e-56,"EOG090R01Q0","LOC551375","LOC105837259"
"2575","ICA69",3.68663110375352,3.36003092535,52.1264950165855,5.20380330258658e-13,2.40703068771151e-12,"EOG090R07N4","LOC409351","LOC105839320"
"2576","Ice2",-1.37418553116702,4.52788613719651,28.1288099005216,1.1350359931328e-07,3.16034602780663e-07,"EOG090R01YM","LOC100579034","LOC105838508"
"2577","icln",-2.16431212274098,5.25101141345423,65.1842056692801,6.82140665095638e-16,3.97636149103703e-15,"EOG090R0LV9","LOC551690","LOC105837635"
"2578","ics",-0.379835742017681,5.42190598081733,4.05277839364095,0.0440987085719742,0.0604560482802144,"EOG090R0ART","LOC412148","LOC105840957"
"2579","ida",-1.47112993730103,4.43982004030947,21.1186564488247,4.31704638407487e-06,1.01300184454939e-05,"EOG090R03VU","LOC410290","LOC105840214"
"2580","Idh",1.00255602595535,9.65862411104032,29.3797400221139,5.94964038483617e-08,1.70175079931268e-07,"EOG090R05AH","LOC551276","LOC105835113"
"2581","if",2.16979817667474,6.69189719284942,148.370781259049,3.93623254316526e-34,6.99400463284695e-33,"EOG090R01S8","LOC724548","LOC105832649"
"2582","igl",3.47039348255418,3.51547216193493,35.9789000365966,1.99465836874113e-09,6.70355853661887e-09,"EOG090R0DYC","LOC552020","LOC105837979"
"2583","Ih",2.51658053843782,6.27005556105468,120.886080090541,4.04717507479781e-28,5.03020463161902e-27,"EOG090R032Q","Amih","LOC105841127"
"2584","IKKbeta",-0.657556499810257,4.78315497571065,8.73798904509032,0.00311648024735088,0.00508346835306719,"EOG090R01Z4","LOC726760","LOC105831917"
"2585","IKKepsilon",-1.38666591134271,5.18347208374783,44.8172935326625,2.16303848171927e-11,8.73983282763585e-11,"EOG090R01HH","LOC413493","LOC105828924"
"2586","IleRS",-1.82743228794806,7.35286563600206,93.7883078046968,3.51139952944177e-22,3.0462689738447e-21,"EOG090R00X2","LOC551629","LOC105839041"
"2587","IleRS-m",-2.67198875747005,4.06543220094314,48.4849522936785,3.32832995628071e-12,1.43996497414089e-11,"EOG090R028K","LOC726483","LOC105830025"
"2588","Ilk",0.349180832751911,6.26726834934254,2.67533052874487,0.101914165003675,0.130887967396471,"EOG090R04AF","LOC413354","LOC105831508"
"2589","imd",0.0584955201593576,4.24113893349492,0.0382993536802538,0.844843257167948,0.870248794817619,"EOG090R0LEM","Imd","LOC105837549"
"2590","Iml1",1.12127938237522,6.87796332641338,33.486589007863,7.1757070039232e-09,2.26855209055206e-08,"EOG090R0090","LOC100576879","LOC105837844"
"2591","Imp",-0.0650229230204612,7.67144237899395,0.122252391933257,0.726604312765243,0.764883720779442,"EOG090R05V4","LOC410398","LOC105829415"
"2592","ImpE3",0.18615697466738,0.478387044089748,0.0398695807454393,0.8417357951216,0.867316767187525,"EOG090R0EOR","LOC100577098","LOC105835782"
"2593","ImpL2",0.548086212251993,6.66661366605349,7.54164637765802,0.00602889287880261,0.0094283031402423,"EOG090R0H92","LOC409512","LOC105828732"
"2594","ImpL3",1.92740356258632,5.50594014899555,44.9968105944567,1.97355622123043e-11,8.0034208353234e-11,"EOG090R08WT","LOC411188","LOC105830814"
"2595","in",3.08848732068508,1.04006548966662,8.5716648418187,0.00341434807781325,0.00553582004548512,"EOG090R035C","LOC100578370","LOC105837275"
"2596","inaE",-0.573648913332942,6.27828867109294,7.60106710557088,0.00583337657414956,0.00915125868604388,"EOG090R013R","LOC413224","LOC105838328"
"2597","inc",-0.99324864956795,6.35602258946415,20.0153383873525,7.68234608667473e-06,1.75194751297126e-05,"EOG090R0DCX","LOC552480","LOC105830076"
"2598","Incenp",-2.13831462229653,6.94383435283527,124.017018354505,8.3524155539292e-29,1.07706181425053e-27,"EOG090R02LN","LOC725761","LOC105839461"
"2599","ine",2.63208393792558,6.44562864329842,153.396886155016,3.13714600406516e-35,5.94507060238052e-34,"EOG090R025B","LOC411729","LOC105830929"
"2600","Ino80",-1.65363462809112,5.79302829699448,48.3074258891259,3.64369760849208e-12,1.57299167438065e-11,"EOG090R00UJ","LOC410352","LOC105834585"
"2601","Inos",0.918865557582705,8.334464552287,28.0292217865094,1.19497286127679e-07,3.31796364379027e-07,"EOG090R05JN","LOC551143","LOC105830748"
"2602","INPP5E",0.952373951051238,4.87947434874188,13.6459957490658,0.00022071150881882,0.000423983873560609,"EOG090R03R8","LOC409136","LOC105833739"
"2603","insc",-1.03738237314108,4.31977873229768,14.170803217336,0.000166940955406228,0.000325968157392611,"EOG090R01UN","LOC100576116","LOC105835963"
"2604","IntS1",-0.430220440069505,7.45979592764248,5.36623543303137,0.0205302406981504,0.0296877698869892,"EOG090R00S1","LOC411469","LOC105836003"
"2605","IntS10",-1.30182670161565,4.31650897918595,20.6469579342053,5.52248614316663e-06,1.27781202124153e-05,"EOG090R06IG","LOC551745","LOC105835955"
"2606","IntS11",-1.41635384536732,6.14067962056784,18.1042903927274,2.09129681815694e-05,4.54360215418229e-05,"EOG090R02GV","LOC100576359","LOC105833262"
"2607","IntS2",-1.06241949423868,6.39279077579613,25.0825412030899,5.49279256063515e-07,1.42956021525878e-06,"EOG090R00Z5","LOC551355","LOC105835106"
"2608","IntS3",-1.40645727289752,5.32716610946171,42.2405590874996,8.07086892402082e-11,3.1073936436709e-10,"EOG090R00XB","LOC411177","LOC105831847"
"2609","IntS4",-1.70482513090248,5.85323354967887,52.8459848261688,3.60755392246786e-13,1.69303660542183e-12,"EOG090R010G","LOC551396","LOC105832429"
"2610","IntS6",-1.30197117026768,6.90936529660324,43.7824146655012,3.66987713585145e-11,1.45626334753851e-10,"EOG090R00Y4","LOC411711","LOC105828438"
"2611","IntS9",-1.35462349804981,4.39180386848535,25.0948156307864,5.45793990564358e-07,1.42160295216763e-06,"EOG090R03ZG","LOC551270","LOC105831580"
"2612","Invadolysin",0.573987208241893,6.37867114452694,6.98880717417875,0.00820209970949052,0.0125616322520634,"EOG090R01WU","LOC409923","LOC105833563"
"2613","Inx2",-1.14917971379083,7.1641079220441,33.0913524398003,8.79289182566992e-09,2.74929566243029e-08,"EOG090R06YE","LOC724832","LOC105838241"
"2614","Inx3",0.179870429989764,5.27427349625014,1.01755395541595,0.313099921246342,0.363538732088939,"EOG090R069S","LOC551165","LOC105829346"
"2615","Inx7",0.693786371789406,4.68598559794999,9.5813022806938,0.00196568928404559,0.00329976267823619,"EOG090R05B4","LOC552285","LOC105838094"
"2616","Ip259",-0.920224757816526,7.42691075620021,26.1025208832898,3.23761040850781e-07,8.63131868200209e-07,"EOG090R0BO7","LOC107963962","LOC105831426"
"2617","IP3K1",-0.127702002380857,5.59874446985356,0.0780520694039559,0.779954749181916,0.812052322941857,"EOG090R04T8","LOC413817","LOC105838819"
"2618","Ipk2",-2.1876287358831,5.04062647042763,87.4766171807749,8.52820808020279e-21,6.8777652219629e-20,"EOG090R0A5I","LOC724909","LOC105829000"
"2619","iPLA2-VIA",-0.47699099722715,7.41658949096279,7.37171949932914,0.00662575481346324,0.0102874647944862,"EOG090R03JY","LOC410570","LOC105829220"
"2620","Ipp",0.746562024320584,6.65661325414984,18.1833111520696,2.00629220965798e-05,4.36844052989751e-05,"EOG090R0CXO","LOC107963968","LOC105830074"
"2621","Irbp",-1.93588444422356,5.53206466141405,58.3637924725377,2.17863913321486e-14,1.12813895479926e-13,"EOG090R032N","LOC552680","LOC105840927"
"2622","IscU",2.06083006194356,7.37174115918049,107.485414098281,3.48460546019395e-25,3.6639817750225e-24,"EOG090R0GMB","LOC409130","LOC105828512"
"2623","isopeptidase-T-3",2.38916242460137,5.73178874558387,91.5479462353368,1.08920839291843e-21,9.20104174628046e-21,"EOG090R08TS","LOC411718","LOC105838052"
"2624","Iswi",-0.247523457543307,7.14055623917643,1.90540735310022,0.167474310960606,0.205969639932797,"EOG090R00VQ","LOC412742","LOC105836092"
"2625","Itgbn",1.50651525932942,3.79002702608951,19.5277610403063,9.91482644343648e-06,2.23599524860124e-05,"EOG090R013Q","LOC100576742","LOC105834738"
"2626","ITP",1.84223876518444,4.00168663645273,26.423426544218,2.74194743692016e-07,7.36307436724681e-07,"EOG090R0I7G","LOC724270","LOC105836100"
"2627","Jabba",-2.63746830450418,8.65029143752757,164.939706106677,9.42933496101817e-38,2.01698735818517e-36,"EOG090R0BYD","LOC100576271","LOC105837355"
"2628","jar",1.4887760784566,8.46786759141334,63.9832745518532,1.25479978595335e-15,7.15551731486443e-15,"EOG090R00XM","LOC409285","LOC105829528"
"2629","Jarid2",-2.21596787396402,8.03718492096455,128.169574505408,1.03051272106522e-29,1.38812848697001e-28,"EOG090R007K","LOC409252","LOC105832017"
"2630","jbug",1.8010489245993,7.71593441051993,100.320587918566,1.29622384487876e-23,1.23525423381945e-22,"EOG090R002Z","LOC410171","LOC105831017"
"2631","jdp",2.58313157008031,4.59785287485887,67.7300214104581,1.87486966695912e-16,1.13402310923838e-15,"EOG090R0I1K","LOC408863","LOC105830309"
"2632","jeb",3.85146672152117,3.41648940932216,74.4288295427374,6.28642256473899e-18,4.15262161201579e-17,"EOG090R0MWF","LOC100577600","LOC105829370"
"2633","JHDM2",-0.274733575836763,3.31382408673586,0.519973691113658,0.470852904827319,0.522366361192957,"EOG090R009L","LOC408944","LOC105828193"
"2634","jim",1.58100838280815,6.15736059031144,39.9104775280299,2.65873182110467e-10,9.81928076797752e-10,"EOG090R021D","LOC410222","LOC105830366"
"2635","jing",-2.2117275563322,6.16206117410383,61.8256484315225,3.75254501537328e-15,2.06431394664685e-14,"EOG090R03O8","LOC408661","LOC105834168"
"2636","jnj",0.147275680064758,6.08354019006582,0.498413694579913,0.480197961467317,0.531609649034453,"EOG090R02W0","LOC727192","LOC105838235"
"2637","jp",2.66901177021626,7.42717439371739,196.42254946227,1.26050957990853e-44,3.47092803661e-43,"EOG090R01W8","LOC552577","LOC105832313"
"2638","Jra",0.267556340862562,5.95068760624219,1.51689075768099,0.21809062131899,0.262171648975843,"EOG090R0EXE","LOC726289","LOC105830524"
"2639","JTBR",-0.5001949944792,4.14354447101643,2.64853322891078,0.103645489741488,0.132879516622914,"EOG090R0FPG","Jtb","LOC105836013"
"2640","jub",-1.7309243305075,6.16856870649567,55.3166108336798,1.02597904786975e-13,5.0304767088862e-13,"EOG090R03NL","LOC408431","LOC105838539"
"2641","jumu",-3.83619469802154,6.39224192967268,212.985819290124,3.06525082011839e-48,1.02188696237258e-46,"EOG090R038O","LOC411276","LOC105839000"
"2642","Jupiter",0.754167419621458,8.30598048205622,15.1162960218286,0.000101086904024974,0.00020262100529277,"EOG090R0J1P","LOC551257","LOC105833817"
"2643","jv",2.20662878910164,4.3027750708368,46.2150482383743,1.05960014434179e-11,4.38807405018652e-11,"EOG090R02BW","LOC100577198","LOC105829053"
"2644","jvl",-0.759132417476928,7.28825488787073,17.4167025995875,3.00176612510256e-05,6.38259486668565e-05,"EOG090R0CQI","LOC724830","LOC105831697"
"2645","Jwa",-0.142354980725526,6.57423857131268,0.625424690623972,0.429038551057252,0.481551207852572,"EOG090R0GCM","LOC410130","LOC105834757"
"2646","Kal1",-1.35980141942935,3.51210982541025,11.0917549684041,0.000867123844581985,0.00153525585840022,"EOG090R0414","LOC725366","LOC105837750"
"2647","Kap3",-1.02077691487227,6.68020487444624,27.354951800074,1.69330274458288e-07,4.63704443901159e-07,"EOG090R04IP","LOC551999","LOC105838907"
"2648","kappaB-Ras",-0.230389222615092,4.47924522221055,0.907487437768356,0.340781955477127,0.392208120562984,"EOG090R0CDI","LOC411642","LOC105829425"
"2649","Karl",0.896347436235373,2.86279882707645,4.43743409996524,0.0351590513837954,0.0490710479128637,"EOG090R0DWM","LOC409025","LOC105833117"
"2650","Karybeta3",-0.262426807078756,9.87501556872909,1.96337225320677,0.161153120800348,0.199055056770492,"EOG090R00X9","LOC724927","LOC105835335"
"2651","kat80",-2.21388970681158,6.2376940126142,92.1310685562696,8.11217545235404e-22,6.88774828867676e-21,"EOG090R02EH","LOC410348","LOC105830170"
"2652","kay",1.71772239453202,7.63869886142974,91.8026536678929,9.57659552384004e-22,8.1104081717619e-21,"EOG090R0A4N","LOC724169","LOC105836643"
