XP_016767617.1	XP_008214814.1	XP_011165892.1	0.7064	0.8484	0.8980	
XP_016767622.1	XP_016837403.1	XP_011157406.1	0.1436	0.1600	0.1473	
XP_016767619.1	XP_016845354.1	XP_011165861.1	0.1366	0.2309	0.2362	
XP_016767627.1	XP_001602207.2	XP_011155463.1	0.4404	0.5629	0.5520	
XP_016767630.1	XP_008214405.1	XP_011155461.1	0.5738	0.5468	0.6376	
XP_016767559.1	XP_016845454.1	XP_011170690.1	0.1415	0.2819	0.3031	
XP_016767644.1	XP_016840475.1	XP_011159685.1	0.8456	1.0069	0.6752	
XP_016767648.1	XP_003425484.2	XP_011170173.1	0.8651	1.2226	1.1671	
XP_016767671.1	XP_016839798.1	XP_011159515.1	0.0690	0.1525	0.1488	
XP_016767678.1	XP_008211177.2	XP_011161616.1	0.4425	0.4534	0.4105	
XP_016767675.1	XP_016840589.1	XP_011171237.1	0.4929	0.7520	0.7639	
XP_016767688.1	XP_016840432.1	XP_011163758.1	0.0710	0.1064	0.1130	
XP_016767692.1	XP_001608216.1	XP_011163768.1	0.6365	0.6724	0.6483	
XP_016767689.1	XP_016840430.1	XP_011163762.1	0.0762	0.1051	0.1156	
XP_016767693.1	XP_001607193.1	XP_011163764.1	0.1707	0.3640	0.3553	
XP_016767691.1	XP_001607185.1	XP_011163750.1	0.3902	0.5984	0.5984	
XP_016767697.1	XP_001601342.1	XP_011173641.1	0.0000	0.0027	0.0027	
XP_016767687.1	XP_001607220.1	XP_011163767.1	1.2129	1.5543	1.3578	
XP_016767695.1	XP_016838207.1	XP_011173467.1	0.6967	1.0236	1.1410	
XP_016767698.1	XP_016843462.1	XP_011160183.1	0.2634	0.3445	0.3814	
XP_016767705.1	NP_001165931.1	XP_011155537.1	0.0369	0.0507	0.0553	
XP_016767704.1	XP_001602197.2	XP_011169936.1	0.3605	0.4757	0.5649	
XP_016767701.1	XP_016840640.1	XP_011167452.1	0.0957	0.1750	0.1824	
XP_016767715.1	XP_016837328.1	XP_011163708.1	0.1155	0.2365	0.2391	
XP_016767713.1	XP_008203649.1	XP_011172722.1	0.2601	0.3784	0.3775	
XP_016767733.1	XP_001603023.1	XP_011161002.1	0.2695	0.3346	0.3256	
XP_016767740.1	XP_003426130.1	XP_011162652.1	0.3440	0.5356	0.4192	
XP_016767741.1	XP_001600202.1	XP_011162641.1	0.2337	0.4142	0.3710	
XP_016767737.1	XP_008214079.2	XP_011170189.1	0.9650	1.5320	1.5446	
XP_016767736.1	XP_001600257.1	XP_011162642.1	0.0834	0.1514	0.1417	
XP_016767744.1	XP_008211644.1	XP_011170282.1	0.3493	0.4512	0.4916	
XP_016767751.1	XP_008211581.1	XP_011172381.1	0.2318	0.3071	0.3574	
XP_016767750.1	XP_001599952.2	XP_011155502.1	0.2924	0.3575	0.3550	
XP_016767749.1	XP_008207533.1	XP_011160153.1	0.0119	0.0911	0.0950	
XP_016767748.1	XP_016837526.1	XP_011160151.1	0.0273	0.0550	0.0564	
XP_016767753.1	XP_016845459.1	XP_011170853.1	0.2615	0.3541	0.3984	
XP_016767755.1	XP_003426077.3	XP_011158243.1	0.8564	1.2976	1.1692	
XP_016767764.1	XP_001606647.1	XP_011168305.1	0.1839	0.2676	0.3163	
XP_016767763.1	XP_003425386.1	XP_011158310.1	0.4031	0.5048	0.5674	
XP_016767761.1	XP_008218126.1	XP_011158517.1	0.3990	0.5858	0.6125	
XP_016767770.1	XP_016840737.1	XP_011168922.1	0.1069	0.1405	0.1243	
XP_016767777.1	XP_003424856.2	XP_011169585.1	0.8527	0.6837	0.8904	
XP_016767782.1	XP_001600976.1	XP_011159479.1	0.6816	0.7259	0.7931	
XP_016767781.1	XP_016838801.1	XP_011176296.1	0.4333	0.5894	0.6610	
XP_016767783.1	XP_008211641.1	XP_011166289.1	0.3386	0.3491	0.3779	
XP_016767776.1	XP_003425945.3	XP_011172320.1	0.1633	0.2823	0.2960	
XP_016767595.1	XP_016844295.1	XP_011169129.1	0.1818	0.8940	0.9010	
XP_016767794.1	XP_016837948.1	XP_011158548.1	0.4893	0.5519	0.5519	
XP_016767798.1	XP_008216149.1	XP_011163496.1	0.1118	0.1349	0.1382	
XP_016767809.1	XP_001599801.1	XP_011167441.1	0.2315	0.2953	0.2668	
XP_016767803.1	XP_016838472.1	XP_011159442.1	0.0969	0.1199	0.1212	
XP_016767807.1	XP_016840807.1	XP_011169752.1	0.3781	0.4916	0.5916	
XP_016767818.1	XP_016845231.1	XP_011169702.1	0.3352	0.4619	0.3665	
XP_016767796.1	XP_016840752.1	XP_011169771.1	0.1056	0.1305	0.1651	
XP_016767835.1	XP_008211640.1	XP_011166282.1	0.6782	0.7716	0.7300	
XP_016767839.1	XP_016840865.1	XP_011170462.1	0.4002	0.5470	0.5729	
XP_016767846.1	XP_016840900.1	XP_011159740.1	0.5965	0.9875	1.0000	
XP_016767830.1	XP_016839718.1	XP_011156565.1	0.1467	0.2530	0.2536	
XP_016767854.1	XP_016840630.1	XP_011165983.1	0.2472	0.2679	0.3555	
XP_016767855.1	XP_016839396.1	XP_011164747.1	0.1827	0.3877	0.4205	
XP_016767852.1	XP_001607590.1	XP_011159456.1	0.1105	0.1626	0.1826	
XP_016767860.1	XP_001599547.1	XP_011155365.1	0.5164	0.6845	0.7904	
XP_016767844.1	XP_008205951.1	XP_011159697.1	0.0947	0.1263	0.1342	
XP_016767858.1	XP_016843530.1	XP_011170830.1	0.1285	0.2562	0.2917	
XP_016767868.1	XP_008205478.1	XP_011156032.1	0.3670	0.4186	0.4186	
XP_016767876.1	XP_016840317.1	XP_011171542.1	0.7196	1.0566	0.9387	
XP_016767872.1	XP_008203642.1	XP_011163744.1	0.3124	0.4604	0.5007	
XP_016767875.1	XP_016840543.1	XP_011170453.1	0.3109	0.3914	0.3409	
XP_016767869.1	XP_008212072.1	XP_011163502.1	0.7517	0.7042	0.7571	
XP_016767882.1	NP_001122409.2	XP_011170815.1	0.2214	0.4459	0.4866	
XP_016767885.1	XP_001601020.3	XP_011163077.1	0.4392	0.5484	0.6001	
XP_016767889.1	XP_016840128.1	XP_011163836.1	0.3132	0.4437	0.5675	
XP_016767894.1	XP_008216789.1	XP_011163915.1	0.5800	0.7517	0.8413	
XP_016767891.1	XP_001607236.2	XP_011168633.1	0.4578	0.5785	0.4613	
XP_016767900.1	XP_016845356.1	XP_011155652.1	0.0785	0.1240	0.1198	
XP_016767902.1	XP_016843456.1	XP_011155460.1	0.0484	0.0605	0.0927	
XP_016767886.1	XP_008216788.1	XP_011163912.1	0.3375	0.4101	0.4644	
XP_016767904.1	XP_008205861.1	XP_011159695.1	0.7458	0.8343	0.9252	
XP_016767916.1	XP_008208516.1	XP_011161703.1	0.4968	0.5421	0.7344	
XP_016767918.1	XP_008203395.1	XP_011170758.1	0.0679	0.0772	0.0802	
XP_016767919.1	XP_001607812.1	XP_011171430.1	0.2630	0.4939	0.3967	
XP_016767906.1	XP_008204098.1	XP_011169899.1	0.0701	0.1215	0.1215	
XP_016767921.1	XP_008208487.1	XP_011159859.1	0.3577	0.3577	0.4230	
XP_016767938.1	XP_001603986.1	XP_011157447.1	0.4305	0.5599	0.4930	
XP_016767933.1	XP_001602119.1	XP_011155530.1	0.1029	0.2387	0.2733	
XP_016767931.1	XP_003428221.1	XP_011163722.1	0.0218	0.0756	0.0790	
XP_016767959.1	XP_008203398.1	XP_011172323.1	0.7691	1.0447	1.0749	
XP_016767957.1	XP_008202981.1	XP_011158488.1	0.0998	0.1728	0.1540	
XP_016767971.1	XP_001604662.2	XP_011163449.1	0.5019	0.6543	0.5985	
XP_016767976.1	XP_016840417.1	XP_011163693.1	0.1003	0.2602	0.2602	
XP_016767970.1	XP_016838105.1	XP_011166762.1	0.7432	0.7784	0.9291	
XP_016767984.1	XP_003424381.1	XP_011173064.1	1.0331	1.2065	1.2625	
XP_016767991.1	XP_001602891.2	XP_011158589.1	0.7676	0.9414	0.8291	
XP_016767990.1	XP_016843858.1	XP_011163712.1	0.5002	0.6735	0.6462	
XP_016768000.1	XP_008212105.1	XP_011160734.1	0.5561	0.6609	0.6420	
XP_016768010.1	XP_016842623.1	XP_011168736.1	0.9242	1.5948	1.4083	
XP_016767935.1	XP_008207679.2	XP_011169515.1	0.1366	0.3246	0.3496	
XP_016768011.1	XP_008212394.1	XP_011173086.1	0.6836	0.7368	0.8619	
XP_016768012.1	XP_016838192.1	XP_011156638.1	0.8118	1.1462	1.2304	
XP_016768022.1	XP_008207739.1	XP_011166685.1	0.4314	0.4683	0.4590	
XP_016768009.1	XP_001601686.1	XP_011163700.1	0.5758	0.8802	0.7465	
XP_016768032.1	XP_008212093.2	XP_011166939.1	0.2221	0.3198	0.2934	
XP_016768026.1	XP_008204726.1	XP_011167042.1	0.5032	0.6713	0.5844	
XP_016768031.1	XP_016840849.1	XP_011166716.1	0.3471	0.4658	0.4431	
XP_016767999.1	XP_016842837.1	XP_011175531.1	0.4854	0.8183	0.8483	
XP_016768030.1	XP_016840850.1	XP_011166715.1	0.3287	0.4430	0.4318	
XP_016768039.1	XP_016837857.1	XP_011164276.1	0.3744	0.5721	0.5591	
XP_016768043.1	XP_001602923.1	XP_011166763.1	0.5217	0.7765	0.7290	
XP_016768053.1	XP_001603270.3	XP_011175530.1	0.0955	0.1339	0.1397	
XP_016768063.1	XP_016836805.1	XP_011163621.1	0.4090	0.5123	0.5425	
XP_016768057.1	XP_016845603.1	XP_011162453.1	0.1843	0.2872	0.3145	
XP_016768021.1	XP_016843685.1	XP_011160736.1	0.1064	0.1651	0.1543	
XP_016768068.1	XP_008214212.1	XP_011160731.1	0.0943	0.1931	0.2201	
XP_016768069.1	XP_008214213.1	XP_011160732.1	0.0945	0.1933	0.2203	
XP_016768083.1	XP_016837643.1	XP_011163490.1	0.1061	0.2227	0.1939	
XP_016768090.1	XP_016844258.1	XP_011168727.1	0.1532	0.4513	0.4189	
XP_016768112.1	XP_008212094.1	XP_011166822.1	0.1765	0.1941	0.2209	
XP_016768119.1	XP_008213933.1	XP_011156116.1	0.1900	0.2408	0.1946	
XP_016768133.1	XP_001607948.2	XP_011164399.1	0.1181	0.1431	0.1331	
XP_016768150.1	XP_016845019.1	XP_011166739.1	0.0268	0.0663	0.0719	
XP_016768159.1	XP_008216653.1	XP_011164232.1	0.3345	0.5280	0.5267	
XP_016768155.1	XP_016844264.1	XP_011166813.1	0.0857	0.1841	0.1880	
XP_016768175.1	XP_008213925.1	XP_011156106.1	0.1220	0.1574	0.1264	
XP_016768167.1	XP_008211690.1	XP_011158972.1	0.1509	0.1934	0.1717	
XP_016768170.1	XP_016840144.1	XP_011160720.1	0.3225	0.4823	0.4823	
XP_016768197.1	XP_008208482.1	XP_011174130.1	0.1143	0.1613	0.1681	
XP_016768196.1	XP_008208481.1	XP_011174118.1	0.1222	0.1751	0.1767	
XP_016768205.1	XP_001606664.1	XP_011166832.1	0.0680	0.1509	0.1568	
XP_016768204.1	XP_016845430.1	XP_011166838.1	0.1212	0.1687	0.1736	
XP_016768214.1	XP_016838252.1	XP_011164337.1	0.3795	0.4168	0.4910	
XP_016768210.1	XP_008206540.1	XP_011164300.1	0.5086	0.8873	0.8660	
XP_016768208.1	XP_008210528.1	XP_011157719.1	0.0583	0.1572	0.1519	
XP_016768212.1	XP_008206213.1	XP_011164299.1	0.3780	0.4616	0.5437	
XP_016768217.1	XP_008213111.1	XP_011175753.1	0.1553	0.2366	0.1812	
XP_016768228.1	XP_016837968.1	XP_011164343.1	0.4568	0.4831	0.4655	
XP_016768245.1	XP_016839008.1	XP_011175661.1	0.3148	0.3908	0.4056	
XP_016768242.1	XP_003426348.1	XP_011175658.1	0.0273	0.1291	0.1406	
XP_016768262.1	XP_001604008.2	XP_011168722.1	0.3634	0.4272	0.3929	
XP_016768254.1	XP_016840798.1	XP_011166710.1	0.0593	0.1581	0.1476	
XP_016768257.1	XP_016840801.1	XP_011166711.1	0.0595	0.1556	0.1434	
XP_016768261.1	XP_008210756.1	XP_011166694.1	0.1960	0.3856	0.3664	
XP_016768277.1	XP_003424657.1	XP_011175581.1	0.0178	0.0711	0.0756	
XP_016768279.1	XP_016845913.1	XP_011175754.1	0.3302	0.6559	0.6559	
XP_016768289.1	XP_008216589.1	XP_011155486.1	0.3595	0.2298	0.4425	
XP_016768298.1	XP_008209853.1	XP_011164771.1	0.2321	0.3977	0.3942	
XP_016768322.1	XP_001603299.1	XP_011168897.1	0.0203	0.0863	0.0812	
XP_016768321.1	XP_001606624.1	XP_011155586.1	0.3536	0.4604	0.3761	
XP_016768325.1	XP_003425400.1	XP_011163697.1	0.2583	0.2723	0.3156	
XP_016768328.1	XP_016843423.1	XP_011173016.1	0.1190	0.2352	0.1726	
XP_016768323.1	XP_003426341.1	XP_011164332.1	0.4885	0.6341	0.6472	
XP_016768338.1	XP_008216447.1	XP_011159132.1	0.1396	0.1599	0.1751	
XP_016768353.1	XP_001608257.1	XP_011157577.1	0.5957	0.6769	0.6920	
XP_016768351.1	XP_001606095.1	XP_011169668.1	0.1351	0.1915	0.1956	
XP_016768354.1	XP_001604875.3	XP_011172577.1	0.1315	0.1730	0.1730	
XP_016768345.1	XP_001602602.2	XP_011160713.1	0.3687	0.6465	0.6928	
XP_016768362.1	XP_001608011.2	XP_011175688.1	0.8030	1.0221	0.7646	
XP_016768363.1	XP_008214898.1	XP_011163888.1	0.1229	0.1173	0.1397	
XP_016768360.1	XP_016843592.1	XP_011175410.1	0.4476	0.7361	0.8163	
XP_016768366.1	XP_016838064.1	XP_011169667.1	0.0235	0.0516	0.0516	
XP_016768368.1	XP_001599396.1	XP_011166809.1	0.6062	0.7099	0.6242	
XP_016768367.1	XP_016845323.1	XP_011155898.1	0.0780	0.1707	0.1585	
XP_016768377.1	XP_008204289.1	XP_011164414.1	0.7685	0.9567	0.9143	
XP_016768380.1	NP_001153364.1	XP_011175506.1	0.1811	0.3410	0.3967	
XP_016768339.1	XP_001599881.2	XP_011175402.1	0.7211	0.7628	0.8548	
XP_016768393.1	XP_001602716.1	XP_011164212.1	0.0616	0.0961	0.0837	
XP_016768400.1	XP_016843603.1	XP_011175525.1	0.3215	0.3778	0.3778	
XP_016768395.1	XP_016838060.1	XP_011169661.1	0.7836	1.0387	0.9395	
XP_016768401.1	XP_008206470.1	XP_011175293.1	0.1859	0.2649	0.2884	
XP_016768411.1	XP_016838125.1	XP_011173081.1	0.1667	0.3583	0.3754	
XP_016768418.1	XP_016838721.1	XP_011156352.1	0.5710	0.9656	0.7099	
XP_016768419.1	XP_008202085.1	XP_011167826.1	0.1855	0.2837	0.3227	
XP_016768427.1	XP_001599511.2	XP_011175747.1	0.5265	0.7301	0.7624	
XP_016768430.1	XP_016837169.1	XP_011162240.1	0.0404	0.0914	0.0914	
XP_016768434.1	XP_008203489.1	XP_011161797.1	0.4981	0.5239	0.5833	
XP_016768436.1	XP_008203090.1	XP_011162422.1	0.4080	0.4513	0.4617	
XP_016768444.1	XP_016841970.1	XP_011164716.1	0.0780	0.1418	0.1596	
XP_016768446.1	XP_016840535.1	XP_011176151.1	0.8409	0.8433	0.9915	
XP_016768460.1	XP_001604498.1	XP_011171146.1	0.6803	1.1780	0.9906	
XP_016768462.1	XP_016845618.1	XP_011170124.1	0.1878	0.1281	0.1915	
XP_016768445.1	XP_008212895.1	XP_011160048.1	0.2499	0.3859	0.3678	
XP_016768466.1	XP_003424825.1	XP_011169403.1	0.6630	0.9205	0.9704	
XP_016768447.1	XP_008210316.1	XP_011169870.1	0.0616	0.1233	0.1284	
XP_016768492.1	XP_003423872.1	XP_011157644.1	0.3738	0.5613	0.6062	
XP_016768494.1	XP_008203625.1	XP_011157661.1	0.0463	0.0602	0.0509	
XP_016768505.1	XP_001606486.2	XP_011169309.1	0.1098	0.1705	0.1837	
XP_016768488.1	XP_008211924.1	XP_011175171.1	0.0982	0.2432	0.1907	
XP_016768507.1	XP_008210924.1	XP_011167314.1	0.0944	0.2398	0.2679	
XP_016768510.1	XP_008210923.1	XP_011167311.1	0.0949	0.3296	0.2858	
XP_016768513.1	XP_016843220.1	XP_011172894.1	0.2483	0.2704	0.2979	
XP_016768517.1	XP_016843252.1	XP_011172901.1	0.3436	0.3837	0.4003	
XP_016768511.1	XP_016837735.1	XP_011172936.1	0.8426	0.8094	0.8781	
XP_016768522.1	XP_001603406.2	XP_011168418.1	0.3565	0.4325	0.4038	
XP_016768540.1	XP_008209698.1	XP_011162758.1	0.2941	0.5636	0.5139	
XP_016768547.1	XP_001607438.2	XP_011156734.1	0.0288	0.0247	0.0370	
XP_016768534.1	XP_016843514.1	XP_011167722.1	0.2964	0.5055	0.4967	
XP_016768555.1	XP_001599378.2	XP_011168326.1	0.1280	0.1840	0.1360	
XP_016768554.1	XP_016840281.1	XP_011160915.1	0.3250	0.5288	0.5259	
XP_016768571.1	XP_001599569.1	XP_011163976.1	0.3483	0.4014	0.4053	
XP_016768578.1	XP_001601973.1	XP_011158318.1	0.4314	0.5433	0.5400	
XP_016768585.1	XP_001599542.2	XP_011155517.1	0.3462	0.3919	0.4178	
XP_016768440.1	XP_016845584.1	XP_011170102.1	0.6115	0.8184	0.7840	
XP_016768600.1	XP_001605444.2	XP_011162579.1	0.1588	0.2250	0.2274	
XP_016768594.1	XP_008212317.2	XP_011162971.1	0.1888	0.3621	0.4198	
XP_016768599.1	XP_008213492.1	XP_011162576.1	0.1400	0.1872	0.1848	
XP_016768604.1	XP_008210388.1	XP_011171178.1	0.1444	0.3644	0.3904	
XP_016768601.1	XP_001602639.2	XP_011163221.1	0.2374	0.5750	0.6170	
XP_016768618.1	XP_001606818.1	XP_011156159.1	0.1443	0.1807	0.1898	
XP_016768633.1	XP_016840943.1	XP_011167715.1	0.2954	0.4441	0.4310	
XP_016768649.1	XP_016841169.1	XP_011169323.1	0.4158	0.4399	0.5371	
XP_016768643.1	XP_008210367.1	XP_011162689.1	0.8700	1.1418	1.1569	
XP_016768656.1	XP_008202241.1	XP_011165987.1	0.0114	0.0137	0.0206	
XP_016768657.1	XP_001606266.1	XP_011162672.1	0.1693	0.5699	0.5784	
XP_016768663.1	XP_016839969.1	XP_011166602.1	0.1509	0.1954	0.1846	
XP_016768671.1	XP_001605662.1	XP_011157969.1	0.3594	0.5545	0.4870	
XP_016768670.1	XP_008203041.1	XP_011160045.1	0.2696	0.4145	0.4263	
XP_016768685.1	XP_008213316.1	XP_011162595.1	0.3723	0.4209	0.3902	
XP_016768690.1	XP_003424261.1	XP_011162596.1	0.1593	0.2347	0.1770	
XP_016768694.1	XP_008206084.1	XP_011172451.1	0.4708	0.6957	0.7160	
XP_016768717.1	XP_001608203.2	XP_011162239.1	0.7587	1.0424	0.9590	
XP_016768713.1	XP_008210632.1	XP_011172445.1	0.1386	0.5211	0.5133	
XP_016768720.1	XP_008212352.1	XP_011156177.1	0.1453	0.3967	0.4066	
XP_016768729.1	XP_003425295.1	XP_011162233.1	0.0618	0.1259	0.1188	
XP_016768744.1	XP_001605410.1	XP_011162586.1	0.3009	0.5089	0.4967	
XP_016768748.1	XP_008215485.2	XP_011170105.1	0.3294	0.4440	0.4679	
XP_016768751.1	XP_016839528.1	XP_011173840.1	0.0291	0.0485	0.0485	
XP_016768752.1	XP_008215988.1	XP_011162236.1	0.6700	1.0443	1.0310	
XP_016768759.1	XP_008215718.2	XP_011165280.1	0.4244	0.6888	0.6350	
XP_016768757.1	XP_016836589.1	XP_011172368.1	0.2819	0.3677	0.3821	
XP_016768765.1	XP_001603546.1	XP_011171095.1	0.4218	0.5962	0.6100	
XP_016768767.1	XP_016842397.1	XP_011160397.1	0.2979	0.4017	0.3567	
XP_016768770.1	XP_016840113.1	XP_011173211.1	0.2479	0.2815	0.3579	
XP_016768441.1	XP_016843595.1	XP_011161262.1	0.4820	0.6405	0.6460	
XP_016768778.1	XP_016841328.1	XP_011155786.1	0.0135	0.0105	0.0195	
XP_016768797.1	XP_001605728.3	XP_011176212.1	0.7466	0.8046	0.7466	
XP_016768792.1	XP_008210705.1	XP_011162817.1	0.6804	1.0138	0.9935	
XP_016768796.1	XP_016836882.1	XP_011165169.1	0.8777	1.2491	1.1475	
XP_016768809.1	XP_016843059.1	XP_011175866.1	0.6402	1.0617	1.0478	
XP_016768794.1	XP_016843501.1	XP_011159735.1	0.6445	0.9805	0.9003	
XP_016768807.1	XP_001602940.2	XP_011164677.1	0.3081	0.3803	0.3899	
XP_016768804.1	XP_001603111.2	XP_011174008.1	0.0927	0.1696	0.1755	
XP_016768816.1	XP_008207708.1	XP_011173385.1	0.7099	0.9208	0.9985	
XP_016768818.1	XP_001604606.2	XP_011175927.1	0.3930	0.6471	0.6471	
XP_016768811.1	XP_008216086.1	XP_011175916.1	0.3551	1.0395	1.0395	
XP_016768817.1	XP_001599984.1	XP_011162815.1	0.5387	0.8175	0.7707	
XP_016768819.1	XP_016836997.1	XP_011167537.1	0.4004	0.5185	0.4738	
XP_016768808.1	XP_016844831.1	XP_011156422.1	0.2360	0.3092	0.3248	
XP_016768847.1	XP_016843288.1	XP_011168282.1	0.1475	0.2867	0.2685	
XP_016768850.1	XP_016843743.1	XP_011166986.1	0.6969	0.8291	0.7230	
XP_016768845.1	XP_008209080.1	XP_011166990.1	0.0803	0.1683	0.1650	
XP_016768852.1	XP_016840421.1	XP_011166992.1	0.1277	0.1489	0.0532	
XP_016768867.1	XP_008208254.1	XP_011173846.1	0.7628	1.0057	0.9670	
XP_016768851.1	XP_001604024.1	XP_011166991.1	0.6041	0.6757	0.6733	
XP_016768876.1	XP_016836822.1	XP_011164891.1	0.6568	0.8951	0.8207	
XP_016768859.1	XP_003427132.2	XP_011166619.1	0.2312	0.3422	0.3294	
XP_016768875.1	XP_008208877.1	XP_011164892.1	0.1841	0.2727	0.2446	
XP_016768742.1	XP_008212966.1	XP_011171384.1	0.4017	0.5948	0.5625	
XP_016768884.1	XP_001605037.2	XP_011156089.1	0.3626	0.6306	0.6084	
XP_016768897.1	XP_016845625.1	XP_011174001.1	0.2920	0.4714	0.4275	
XP_016768894.1	XP_001602871.1	XP_011173964.1	0.1791	0.2637	0.2593	
XP_016768793.1	XP_008201918.1	XP_011171698.1	0.1672	0.2589	0.1790	
XP_016768812.1	XP_016838107.1	XP_011157866.1	0.5593	0.7235	0.6588	
XP_016768893.1	XP_008215166.1	XP_011164094.1	0.1519	0.3245	0.2948	
XP_016768943.1	XP_016842690.1	XP_011165566.1	0.2806	0.3924	0.4669	
XP_016768929.1	XP_016838640.1	XP_011160331.1	0.2955	0.5771	0.6124	
XP_016768954.1	XP_008212879.1	XP_011175617.1	0.0750	0.1152	0.1170	
XP_016768957.1	XP_001603645.1	XP_011156515.1	0.6336	0.8179	0.8053	
XP_016768964.1	XP_016839188.1	XP_011159593.1	0.0874	0.1138	0.1016	
XP_016768961.1	XP_001604638.1	XP_011175895.1	0.1498	0.3872	0.4082	
XP_016768951.1	XP_016842663.1	XP_011165564.1	0.1956	0.4192	0.4567	
XP_016768967.1	XP_001599125.1	XP_011159594.1	0.1004	0.1241	0.1199	
XP_016768973.1	XP_008206191.1	XP_011172031.1	0.1950	0.4246	0.3662	
XP_016768976.1	XP_016845721.1	XP_011155599.1	0.1406	0.2792	0.2428	
XP_016768981.1	XP_016841256.1	XP_011157823.1	0.2450	0.4510	0.4679	
XP_016769002.1	XP_016844774.1	XP_011168124.1	0.2973	0.4013	0.4531	
XP_016769016.1	XP_001599305.1	XP_011175869.1	0.2465	0.2707	0.3474	
XP_016769018.1	XP_008205400.1	XP_011175903.1	0.2637	0.1468	0.2678	
XP_016769027.1	XP_016845708.1	XP_011159080.1	0.3743	0.3663	0.3948	
XP_016769026.1	XP_001602234.2	XP_011160994.1	0.0673	0.0947	0.0887	
XP_016769052.1	XP_016841801.1	XP_011160997.1	0.0682	0.0964	0.0888	
XP_016769061.1	XP_016840370.1	XP_011166541.1	0.1915	0.1664	0.2476	
XP_016769070.1	NP_001136347.1	XP_011168450.1	0.4639	0.6513	0.7063	
XP_016769068.1	XP_008212016.1	XP_011176336.1	0.2748	0.2889	0.3891	
XP_016769071.1	XP_016838761.1	XP_011155862.1	0.5386	0.6420	0.7336	
XP_016769082.1	XP_001606562.1	XP_011155478.1	0.2345	0.3025	0.2942	
XP_016769078.1	XP_008203107.1	XP_011169182.1	0.1179	0.1473	0.1415	
XP_016769066.1	XP_008214412.1	XP_011167431.1	0.0901	0.1094	0.1030	
XP_016769088.1	XP_016843484.1	XP_011162660.1	0.2269	0.4298	0.4189	
XP_016769110.1	XP_001603311.1	XP_011158444.1	0.0408	0.0612	0.0663	
XP_016769030.1	XP_016843968.1	XP_011161693.1	0.3631	0.6789	0.6512	
XP_016769111.1	XP_008216055.1	XP_011168452.1	0.2440	0.3602	0.3460	
XP_016769081.1	XP_008213102.2	XP_011157139.1	0.1693	0.2618	0.2410	
XP_016769120.1	XP_016839049.1	XP_011157485.1	0.1173	0.3553	0.3696	
XP_016769122.1	XP_016842662.1	XP_011173701.1	0.2660	0.5868	0.5747	
XP_016769114.1	XP_008203471.1	XP_011161646.1	0.3845	0.6198	0.6473	
XP_016769137.1	XP_003425791.1	XP_011162773.1	0.3927	0.5253	0.5669	
XP_016769141.1	XP_016838894.1	XP_011155674.1	0.4470	0.6896	0.6465	
XP_016769150.1	XP_016838902.1	XP_011165415.1	0.1304	0.1806	0.1639	
XP_016769151.1	XP_001608116.1	XP_011164882.1	0.1959	0.2458	0.2369	
XP_016769147.1	XP_001603197.1	XP_011155672.1	0.2806	0.4098	0.3758	
XP_016769143.1	XP_001601308.2	XP_011161357.1	0.1757	0.3273	0.2963	
XP_016769145.1	XP_016842172.1	XP_011161359.1	0.5541	0.8387	0.8415	
XP_016769152.1	XP_016845154.1	XP_011159128.1	0.1018	0.5278	0.4952	
XP_016769165.1	XP_008203591.2	XP_011164364.1	0.2656	0.6067	0.6114	
XP_016769174.1	XP_003426324.1	XP_011163008.1	0.7498	0.9287	0.9621	
XP_016769188.1	XP_001607641.1	XP_011167559.1	0.1202	0.1635	0.1659	
XP_016769181.1	XP_016842653.1	XP_011159599.1	0.5662	0.8024	0.6423	
XP_016769186.1	NP_001155060.1	XP_011159770.1	0.3551	0.3506	0.3732	
XP_016769200.1	XP_001603365.1	XP_011175638.1	0.0901	0.0781	0.1021	
XP_016769155.1	XP_001605209.3	XP_011175831.1	0.0609	0.0865	0.1154	
XP_016769199.1	XP_001604700.1	XP_011157836.1	0.0764	0.0955	0.1042	
XP_016769193.1	XP_001600530.3	XP_011170244.1	0.0851	0.0983	0.0978	
XP_016769215.1	XP_001606836.1	XP_011165227.1	0.1297	0.1326	0.1556	
XP_016769216.1	XP_001602812.2	XP_011155784.1	0.9501	1.2219	1.1283	
XP_016769217.1	XP_016841330.1	XP_011155781.1	0.1877	0.4483	0.3976	
XP_016769197.1	XP_008217257.1	XP_011168148.1	0.5807	0.6367	0.6483	
XP_016769206.1	XP_008203949.1	XP_011156017.1	0.3341	0.3228	0.3810	
XP_016769230.1	XP_016839578.1	XP_011162701.1	0.1465	0.1869	0.2531	
XP_016769232.1	XP_001606469.2	XP_011163128.1	0.3104	0.2806	0.3411	
XP_016769239.1	XP_008213835.1	XP_011161732.1	0.6561	0.7579	0.8470	
XP_016769243.1	XP_008202729.1	XP_011155388.1	0.5993	0.5854	0.7336	
XP_016769244.1	NP_001136330.1	XP_011172746.1	0.4824	0.4949	0.4824	
XP_016769242.1	XP_008204706.1	XP_011170100.1	0.2963	0.3722	0.3622	
XP_016769241.1	XP_016837740.1	XP_011175637.1	0.1117	0.2942	0.3047	
XP_016769227.1	XP_016839130.1	XP_011160298.1	0.6809	1.2612	1.2612	
XP_016769246.1	XP_001607661.3	XP_011164511.1	0.2366	0.4160	0.4160	
